0.000000000000000000e+00,-2.272208412165680120e-06,-3.432051167604612083e-05,-3.355918121632796958e-05,-3.957745284944501297e-05,-4.329616884685871570e-05,-4.253577731343631980e-05,-4.439350637701543293e-05,-5.909766666932195396e-05,-6.093376129714969761e-05
0.000000000000000000e+00,3.615262727299384804e-01,4.614861627402174205e-01,5.988890189706321809e-01,7.937521032270438148e-01,8.102346523577506066e-01,7.375334862278750681e-01,6.532358731032968935e-01,6.760729943573963174e-01,6.698039683378803621e-01
0.000000000000000000e+00,-3.203664443647144739e-05,1.091630415009846033e-01,1.092717252069771022e-01,4.676717362115475063e-01,4.662661765191412622e-01,4.662855794410901145e-01,4.662860058046380263e-01,4.639568514939899635e-01,4.639581167239413828e-01
0.000000000000000000e+00,2.545839751332478196e-01,3.818825140457713374e-01,5.371796689724096519e-01,5.369471502265764640e-01,5.369515872048917782e-01,5.369518721424259011e-01,5.737914384306163074e-01,5.741418836365898004e-01,5.738920307958673694e-01
0.000000000000000000e+00,-2.272208412165680120e-06,-4.542047342503355136e-06,-1.193034761352157130e-05,3.611913732650336439e-01,3.611787181257308244e-01,3.615634917532425385e-01,3.615985994972714668e-01,3.616482508879155788e-01,3.616482515332899994e-01
0.000000000000000000e+00,3.618295848531986048e-01,4.610283744543220430e-01,6.100115604036264738e-01,7.937522400557256441e-01,8.392323546416500246e-01,8.610222600984979158e-01,8.470348091929688072e-01,7.818541935364637929e-01,7.049730225707324660e-01
0.000000000000000000e+00,3.617821538036667395e-01,4.606838018179420513e-01,4.606141722160911889e-01,4.609741774426373562e-01,6.097698171523122657e-01,6.097445024660178570e-01,6.095388826200951460e-01,6.099086555095770690e-01,6.099347999286497402e-01
0.000000000000000000e+00,3.614396408671930461e-01,4.464563787090378155e-01,4.461694434075431093e-01,4.463894173970844870e-01,4.461507317993780308e-01,4.461279641205584401e-01,5.297235633284852474e-01,5.936135948768451742e-01,6.064962177172372737e-01
0.000000000000000000e+00,-1.852852740897133210e-06,-6.025829608223296322e-06,-8.300504216465673753e-06,-1.057280924340555555e-05,-9.804251061983595535e-06,-1.207490487316356756e-05,-1.809968541124557287e-05,-1.499562704519772524e-05,-1.726925127374368449e-05
0.000000000000000000e+00,3.613482499517561286e-01,4.648357448136248293e-01,6.148787422334054398e-01,6.149262082244634220e-01,7.847676668470014993e-01,7.907896029737202515e-01,7.764640974225806014e-01,7.764832069879143983e-01,7.797297861177884259e-01
0.000000000000000000e+00,-4.588045823560008723e-05,-5.000699985970189849e-05,-5.001737533527569641e-05,-5.047694673844797158e-04,-5.052770736074916778e-04,-5.052732832022256530e-04,-5.052408117835720117e-04,-5.052401422103322765e-04,-5.142314196423669473e-04
0.000000000000000000e+00,-4.588045823560008723e-05,-3.516216933212971702e-04,-3.556684104196585015e-04,-3.556788698548748757e-04,-3.556750891367207491e-04,-3.577912847394372053e-04,-8.328989722770289549e-04,-8.326229435294150646e-04,-8.347613484874074957e-04
0.000000000000000000e+00,-2.272208412165680120e-06,-4.125877364288011753e-06,-1.014831314255354230e-05,-1.242143429054523243e-05,-1.978418656184128508e-05,3.612172255542416832e-01,3.612093503665412819e-01,3.615941807022250432e-01,3.616841511800328313e-01
0.000000000000000000e+00,3.618295848531986048e-01,4.618413296428650061e-01,6.110454357770119804e-01,7.236180711959081524e-01,7.096257381539704534e-01,8.443950930308803393e-01,7.799084779161015168e-01,7.805638472459847099e-01,7.793341448910346969e-01
0.000000000000000000e+00,3.618295848531986048e-01,4.610916815772709842e-01,4.611247192971391629e-01,4.610551332324950846e-01,4.619932632548666152e-01,4.619907985585778309e-01,6.114694548890923231e-01,6.112213685882181835e-01,6.111959664269013270e-01
0.000000000000000000e+00,3.618295848531986048e-01,4.495225578915720832e-01,5.961811877270796201e-01,5.963180793152926817e-01,5.967692780946529663e-01,5.967450314716067350e-01,5.968028827386719914e-01,6.005982678132117947e-01,6.005495706757790764e-01
0.000000000000000000e+00,3.633012536414903352e-06,-2.630220352478746684e-07,-5.483506676755715349e-05,-5.544141516483394155e-05,-6.715715378987550900e-05,-6.776344630767096387e-05,-7.557050043011102924e-05,-7.947150664496968294e-05,-1.104992069854496679e-04
0.000000000000000000e+00,3.904440449621962017e-01,5.742666681950404639e-01,6.938901144951956645e-01,9.391381300568369950e-01,8.735666135792550246e-01,8.013011568076240376e-01,7.831910201531330218e-01,7.701814641001188955e-01,7.702411532924426929e-01
0.000000000000000000e+00,1.771505285060387125e-01,1.771864428454812956e-01,1.773099473680594396e-01,1.765305139143327762e-01,5.708538967669026798e-01,5.706152801225132798e-01,5.706155003400645853e-01,5.706551967689501570e-01,6.856019150096295256e-01
0.000000000000000000e+00,-8.575888975751782748e-05,3.388350047877813909e-01,3.388181017218037661e-01,3.669301348802572194e-01,3.696238886407269275e-01,5.146433966042646135e-01,5.146458558068177647e-01,5.144753067278164949e-01,5.144755962329764509e-01
0.000000000000000000e+00,3.633012536414903352e-06,7.269310650852577940e-06,-8.283973940622862847e-06,3.899193990740205673e-01,3.899051063110701709e-01,3.903254914939500719e-01,3.903637394148123385e-01,3.903637406782619612e-01,3.904245634234987938e-01
0.000000000000000000e+00,3.906119849629386409e-01,5.741991718709495984e-01,7.732242396136672635e-01,9.423527579055598347e-01,9.266092733290905992e-01,8.568862163145519739e-01,7.977725245154182465e-01,7.089402400132409632e-01,7.103400272652602432e-01
0.000000000000000000e+00,3.906119849629386409e-01,5.716343799380175783e-01,5.715664784646179442e-01,7.696827724267739645e-01,7.702754561024871549e-01,7.702470301397469354e-01,7.703272924305485381e-01,7.728297756628002002e-01,7.728303173977089102e-01
0.000000000000000000e+00,3.897674173798978958e-01,5.723555190970504025e-01,5.721091691853238403e-01,5.718450804893727701e-01,6.861554806047743815e-01,6.878917689029961924e-01,6.878630547106175941e-01,6.878653757261763424e-01,8.465681980739638846e-01
0.000000000000000000e+00,-3.932960630770760161e-06,-7.829301138060848565e-06,-4.197871543954433205e-06,-5.631562417611129338e-07,-8.900768208997841504e-06,-5.259356879116195087e-06,-1.697476076834239663e-05,-1.935195851871220822e-05,-2.052886996054314247e-05
0.000000000000000000e+00,1.757886556358144448e-01,5.739617169704859245e-01,7.729037187635153794e-01,9.296247113772335702e-01,9.302946668919725992e-01,9.147280111302241723e-01,8.987257252265541396e-01,8.987295616839732215e-01,8.907154933699735766e-01
0.000000000000000000e+00,-1.228365170984121115e-05,-1.254058133959729885e-05,-6.947570901384357534e-05,-6.985623084645274238e-05,-6.985531854564092948e-05,-6.996012789771936672e-05,-6.995934425464708588e-05,-6.993770635460050693e-05,1.753909381927364619e-01
0.000000000000000000e+00,-1.228365170984121115e-05,1.860345244352892572e-05,1.781227491108413648e-05,1.693194224910606196e-05,1.680183003228840911e-05,1.680274405575273987e-05,1.724243391244172918e-01,1.724243415904271048e-01,1.724597700098710606e-01
0.000000000000000000e+00,3.633012536414903352e-06,-2.630220352478746684e-07,-1.198267134954423286e-05,-8.349537245344931046e-06,-2.387507277294262424e-05,-2.781461976316837602e-05,3.899372570940508043e-01,3.899368761061925426e-01,3.903573207244519505e-01
0.000000000000000000e+00,3.906119849629386409e-01,5.721459946594347201e-01,7.707896835640656308e-01,9.360734538814897698e-01,9.211332223846094847e-01,8.500788736150789449e-01,8.657032822876666867e-01,8.658010147931485267e-01,8.663787098307496048e-01
0.000000000000000000e+00,3.906119849629386409e-01,5.721459946594347201e-01,5.727118792682367454e-01,5.727199957979329792e-01,7.717171452004976118e-01,7.721258968053410499e-01,7.721261620680968107e-01,7.718480890680365913e-01,7.718196153030116857e-01
0.000000000000000000e+00,3.906119849629386409e-01,5.555070389986598300e-01,7.504919126955025277e-01,7.513793057948237042e-01,7.513796138445308914e-01,7.513522667741669991e-01,7.505507146027640131e-01,7.504959911588902077e-01,7.510431575218960987e-01
0.000000000000000000e+00,3.950983690812984629e-06,-1.055367143055719223e-07,-5.371209457690380033e-05,-5.444126941777598756e-05,-6.640941406691402375e-05,-6.713856363618996004e-05,-7.526696176883161584e-05,-7.932862162879601514e-05,-1.116394602553187810e-04
0.000000000000000000e+00,3.933070033852377745e-01,5.810288768020481776e-01,7.034707868248691875e-01,9.534668833208304051e-01,8.644337347614653444e-01,8.085156832676572147e-01,7.902824620193616978e-01,7.734986659283160648e-01,7.076656729394350531e-01
0.000000000000000000e+00,-5.357997743670246834e-05,-6.161186315168566837e-05,1.800287867090815397e-01,1.801853055233428869e-01,1.801853093106742798e-01,5.805043967732661514e-01,5.805128766557253739e-01,5.781542333626360497e-01,5.781543099606631930e-01
0.000000000000000000e+00,-1.683807164974980564e-03,1.690810082436058209e-02,1.691023467802080238e-02,1.686316997843424759e-02,3.883766502151678179e-01,3.883417436358410635e-01,3.883444432225732212e-01,3.883444661950213317e-01,3.883447093966225783e-01
0.000000000000000000e+00,3.950983690812984629e-06,7.905322021151588917e-06,-8.289520969623794176e-06,3.927783806231859853e-01,3.927639627057158411e-01,3.931877687533049115e-01,3.932263324236409674e-01,3.932263337566436756e-01,3.932882075724606907e-01
0.000000000000000000e+00,3.934764029457547552e-01,5.797706694096599334e-01,7.827550066873273371e-01,9.521142569004868994e-01,9.371312430455476239e-01,8.654420138315789268e-01,8.033888799447890250e-01,7.114996623636249407e-01,7.196467120728166078e-01
0.000000000000000000e+00,3.934764029457547552e-01,5.797080662065773327e-01,5.796403090648818424e-01,7.822554351093808922e-01,7.822267219449485776e-01,7.828383407013024264e-01,7.835863112447559731e-01,7.833108502933224804e-01,7.834650229167394730e-01
0.000000000000000000e+00,3.934764029457547552e-01,3.931472621050730587e-01,5.798607177193277895e-01,5.797247543222535660e-01,5.794047923226018915e-01,5.791753130031302987e-01,5.791752315511288218e-01,5.791477244609799513e-01,5.799348925805708488e-01
0.000000000000000000e+00,-3.864543117031991202e-06,-7.921381704890028972e-06,-1.999216565614360906e-05,-1.604258249805165141e-05,-1.208964389794949655e-05,-1.200084964357950535e-05,-8.041986396810843073e-06,-2.289064614206193647e-05,-2.288114954222045103e-05
0.000000000000000000e+00,1.800614182639244387e-01,5.808047498127373309e-01,7.838980154498491615e-01,9.557082458432574201e-01,9.562947737066214149e-01,9.436299606534372941e-01,9.180439258758247290e-01,8.919411054782953041e-01,8.919014849768615028e-01
0.000000000000000000e+00,-1.594165858714489430e-05,-3.676526043786423165e-05,-3.677771988257539558e-05,-3.677758925659853638e-05,-3.687682787967946685e-05,-3.689759805797810261e-05,-3.688703961576105786e-05,-3.688624682916397254e-05,-3.688047220751331808e-05
0.000000000000000000e+00,-1.594165858714489430e-05,1.313863155200817659e-03,1.314495983816163895e-03,1.314496123637857615e-03,1.313816199554183276e-03,1.313443056171330900e-03,1.313443859690041886e-03,1.723020594402691064e-01,1.723031336369889033e-01
0.000000000000000000e+00,3.950983690812984629e-06,-1.055367143055719223e-07,-1.207768807877320530e-05,-8.126522317374091671e-06,-2.429337143029518093e-05,-2.816456365974474702e-05,3.927966273154452348e-01,3.927965908063608680e-01,3.928617904868962341e-01
0.000000000000000000e+00,3.934764029457547552e-01,5.798535735587305728e-01,7.829242320202720595e-01,9.497511301546041063e-01,9.343544028697324810e-01,8.635574624327437832e-01,8.739162915606627502e-01,8.745069378684312555e-01,8.745275647745309744e-01
0.000000000000000000e+00,3.934764029457547552e-01,5.798535735587305728e-01,5.800015798147097890e-01,5.800015853897655393e-01,5.800105526436131198e-01,7.832391136915215490e-01,7.836634328297172880e-01,7.836637061007845073e-01,7.833830531529542007e-01
0.000000000000000000e+00,3.934764029457547552e-01,5.777727475796802237e-01,5.756398201964711969e-01,5.759552769972996478e-01,5.759553472894972659e-01,5.765815275191426004e-01,5.765817044401435609e-01,5.765541000152337725e-01,5.764989069363246621e-01
0.000000000000000000e+00,-3.664328604695489656e-06,-4.321008935249658428e-06,-5.346883682928907464e-05,-5.413624693795850298e-05,-6.500288707675060920e-05,-7.234638904044558502e-05,-7.601556672135462828e-05,-8.598130572887265402e-05,-1.152397736174986197e-04
0.000000000000000000e+00,3.881918622488537141e-01,5.375192636455207174e-01,7.321173879573569243e-01,8.791791842368167353e-01,8.890333116849343797e-01,8.196718607784485577e-01,7.560806172339471498e-01,7.552929894449204040e-01,7.371082557640317168e-01
0.000000000000000000e+00,-2.915410474854726795e-05,1.651887816214554772e-01,1.653329328719586599e-01,1.653410941980177906e-01,1.629711263487097772e-01,5.450018278010536621e-01,6.563016058322674873e-01,6.561855967103659149e-01,6.560525991977295135e-01
0.000000000000000000e+00,2.836711789643089343e-01,2.836729282525154439e-01,2.844821657220250599e-01,4.885691752234856966e-01,4.909015682211061438e-01,4.910395915915813925e-01,4.910391764288544181e-01,4.910394657491776171e-01,4.907246726065762066e-01
0.000000000000000000e+00,1.450727862546221473e-06,-1.317578954580474123e-05,-1.383619844668888878e-05,3.881127173887840009e-01,3.885292580627225933e-01,3.885292594910256803e-01,3.885292473467390484e-01,3.885673392218371713e-01,3.886291255546527323e-01
0.000000000000000000e+00,3.888178630069113462e-01,5.381105484393906568e-01,7.330133322313051591e-01,8.896452390374869346e-01,9.187252822773531724e-01,9.030855150632696171e-01,9.034319613144251582e-01,8.323213024619653400e-01,7.545664881573821425e-01
0.000000000000000000e+00,3.888178630069113462e-01,5.378137859410979660e-01,5.378485820721137234e-01,5.377769540045619356e-01,7.324731247188144279e-01,7.330431184195034255e-01,7.327599298502935898e-01,7.326092860214771241e-01,7.326878796723196308e-01
0.000000000000000000e+00,3.888178630069113462e-01,3.884391425976387868e-01,5.322580702942121267e-01,5.321130084295275786e-01,5.323876196262423699e-01,5.323876797339108791e-01,5.333487163751899907e-01,5.366429589891372753e-01,5.364476893931405810e-01
0.000000000000000000e+00,-3.664328604695489656e-06,-1.087476615996801149e-05,-9.426730955426418035e-06,-7.975566334118701063e-06,-8.635766554788006593e-06,-1.950745559851043738e-05,-1.805663249469633856e-05,-2.066464108878986021e-05,-3.159009420818929863e-05
0.000000000000000000e+00,1.644014514926975812e-01,5.454350140449423234e-01,7.423499721748249014e-01,7.422901066913839552e-01,8.998198069956307998e-01,8.998820318570467380e-01,8.873730446487432255e-01,8.918078657569707968e-01,8.918168761061980865e-01
0.000000000000000000e+00,-5.068060580930714088e-05,-5.289431606625278584e-05,-5.290572229497241799e-05,-2.998196499889274787e-04,-2.992362830623766855e-04,-2.992312545599112991e-04,-2.992304327208027592e-04,1.620251070659950443e-01,1.620251082403300902e-01
0.000000000000000000e+00,-5.068060580930714088e-05,-1.733192473865251769e-04,-1.754097031399656998e-04,-1.754212073321013163e-04,-1.754162032718027534e-04,-1.754162635869795431e-04,-1.754154461671763655e-04,-1.750864113903668107e-04,-1.787239120549034604e-04
0.000000000000000000e+00,-3.664328604695489656e-06,-2.214499810128881657e-06,-1.308541748046473309e-05,-1.163515181023354424e-05,-2.623702345439931787e-05,3.881522484521597316e-01,3.882496013553126679e-01,3.886663378257600443e-01,3.886972391447355846e-01
0.000000000000000000e+00,3.888178630069113462e-01,5.382776139744551713e-01,7.332813518155656407e-01,7.937928734329465774e-01,7.786047739136856549e-01,9.010605910911390071e-01,8.277818979102576913e-01,8.282076539504249491e-01,8.287558752897633552e-01
0.000000000000000000e+00,3.888178630069113462e-01,5.382219148040159329e-01,5.386961451984958460e-01,5.386245631582139426e-01,5.385969536655421663e-01,5.386025079544597416e-01,7.338364589932554471e-01,7.335531097838960957e-01,7.340952341800840442e-01
0.000000000000000000e+00,3.888178630069113462e-01,5.083944565350605460e-01,6.967814476278931801e-01,6.979659241630062905e-01,6.979661919674522430e-01,7.211590651685220177e-01,7.215359468700872636e-01,7.215361996356104424e-01,7.252233523853061081e-01
0.000000000000000000e+00,-4.596670562640798331e-06,-6.301748398286895572e-05,-6.412945383683770764e-05,-7.752561242360370586e-05,-7.863774878863779682e-05,-8.784950901456227619e-05,-9.245270268443777880e-05,-1.074838726959443459e-04,-1.442136420708984527e-04
0.000000000000000000e+00,4.083033679904924940e-01,5.951515173326780150e-01,8.184724484002886546e-01,9.595760466846208203e-01,8.785310427623485019e-01,7.793931599628316498e-01,7.674333966274274887e-01,7.674652189385084977e-01,7.510810309582800492e-01
0.000000000000000000e+00,-9.524275544053736268e-05,1.948233417764235198e-01,1.950009726878737248e-01,1.950099853845403686e-01,5.959510981828626264e-01,5.957289707157169545e-01,5.957292998726754218e-01,5.957299034458671816e-01,5.954376528232483423e-01
0.000000000000000000e+00,-9.524275544053736268e-05,1.605499050222544688e-02,2.037545289749705113e-01,3.771512734486529572e-01,3.771515533706438217e-01,5.018965542048510198e-01,6.140337875984647198e-01,6.137615843601755827e-01,6.148797386564728296e-01
0.000000000000000000e+00,4.052877476099033201e-06,-1.430058802369837294e-05,-1.540127365018107802e-05,4.077399492794968605e-01,4.081786577810957994e-01,4.081786597160856345e-01,4.082186462602624411e-01,4.082186331850762295e-01,4.082869847319235412e-01
0.000000000000000000e+00,4.084786495140296791e-01,5.935933428752103724e-01,8.163943870361082267e-01,9.584797265304765279e-01,9.424321817165124404e-01,8.685748929367473892e-01,8.707017647974852892e-01,8.108443882402313063e-01,7.439415629197260182e-01
0.000000000000000000e+00,4.084786495140296791e-01,5.932562869431919905e-01,5.932925270883702140e-01,5.932230506636615441e-01,8.157913633223313754e-01,8.164810497049944660e-01,8.161394201905786128e-01,8.162305189262918370e-01,8.197488886070863900e-01
0.000000000000000000e+00,4.084786495140296791e-01,4.081421964988304896e-01,5.588600625550712575e-01,5.594081556640932984e-01,5.592602092984347850e-01,5.595838911512511782e-01,5.595839618132153470e-01,6.657159032103713292e-01,6.733901223865254027e-01
0.000000000000000000e+00,-4.211786367615533178e-06,-8.809703090365125091e-06,-4.758612675800020059e-06,-7.039241872731562810e-07,-1.058508887423897486e-05,-6.523192766626391753e-06,-1.992100776115592948e-05,-2.431940494909502407e-05,-2.448075428812928399e-05
0.000000000000000000e+00,1.937445921361156120e-01,5.957328289839950441e-01,8.190360513649544982e-01,9.605950049006910518e-01,9.615624126758662849e-01,9.460949266030250770e-01,9.461033242735201743e-01,9.340094975206015837e-01,9.003847781122114036e-01
0.000000000000000000e+00,-1.410688195909209099e-05,-4.874591359787347516e-05,-4.925815162006508334e-05,-4.925701370527386057e-05,-4.931909952118174829e-05,-4.931821760503295562e-05,-4.931890110609766218e-05,1.941338566028009971e-01,1.942397886699642751e-01
0.000000000000000000e+00,-1.410688195909209099e-05,-7.441487959531216411e-05,-7.494803642829633459e-05,-7.497536669611202598e-05,-7.497423067087151394e-05,4.902626630704209204e-02,4.902626734411755227e-02,4.904501399880895757e-02,4.914656459142525274e-02
0.000000000000000000e+00,-4.596670562640798331e-06,-5.446945823460758384e-07,-1.394611672963103721e-05,-9.893231132268296262e-06,-2.822075203630005903e-05,-3.244012350032235594e-05,4.077721845304209669e-01,4.078503994968629698e-01,4.082892649908215210e-01
0.000000000000000000e+00,4.084786495140296791e-01,5.937847084403061748e-01,8.166997240282056758e-01,8.011054959489747329e-01,9.418639629265511681e-01,8.680009157884054360e-01,8.696455539768958021e-01,8.745880619551439361e-01,8.752132633973076503e-01
0.000000000000000000e+00,4.084786495140296791e-01,5.937209087620353154e-01,5.938811612025887143e-01,5.938811587817962589e-01,5.938117450478886949e-01,5.937826734116995464e-01,5.937946326614734760e-01,8.165473240062646187e-01,8.162505202583690833e-01
0.000000000000000000e+00,4.084786495140296791e-01,5.594162780534105428e-01,7.733385366204811318e-01,7.741959102099247314e-01,7.741962598514487981e-01,8.026329407812167194e-01,8.027239061274329401e-01,8.033778410293184180e-01,8.033496939583520957e-01
-6.209441329383818220e-17,-4.666214515987114970e-06,-6.355295515662811126e-05,-6.471032776289905176e-05,-7.827919416875800396e-05,-7.943674901751221506e-05,-8.878786888742894114e-05,-9.346073057625964807e-05,-1.089779338225081815e-04,-1.462649091315723323e-04
-6.209441329383818220e-17,4.101955583784371862e-01,5.997022318454993117e-01,8.253368522675114116e-01,9.684896093617824109e-01,8.762171949823003292e-01,7.779662629840864430e-01,7.573669149481723206e-01,7.398616392333711156e-01,7.119194382078573025e-01
-6.209441329383818220e-17,-3.715679310753684041e-05,1.954736717845000915e-01,1.956419429139821808e-01,1.955596017531032182e-01,5.991830210440353133e-01,5.991832090907660557e-01,5.991832771023904991e-01,7.001987001745703099e-01,6.960657607448751394e-01
-6.209441329383818220e-17,-9.626583467492463657e-05,-9.858992374912111463e-05,1.628893866789557776e-01,4.318975892228247848e-01,4.318777785836645511e-01,4.318780465823357506e-01,4.184725724957698012e-01,4.175247217157828095e-01,4.175239042481090901e-01
-6.209441329383818220e-17,4.255888924573400902e-06,-1.437552860721960849e-05,-1.552150765514027532e-05,4.096298668310905944e-01,4.100707096808990926e-01,4.100707116669797814e-01,4.101108929541463777e-01,4.101108797965868913e-01,4.101798411974154623e-01
-6.209441329383818220e-17,4.103716382010666464e-01,5.983153844119371012e-01,8.236654015440725285e-01,9.648940210526435468e-01,9.487985431833864114e-01,8.746951015594646162e-01,8.034805269700243668e-01,7.355825067774354187e-01,7.360107726397087102e-01
-6.209441329383818220e-17,4.103716382010666464e-01,5.979751492014304670e-01,5.979058879033188889e-01,5.983463136448063935e-01,8.237388060293365788e-01,8.244408356487271661e-01,8.240955665627012205e-01,8.252629876284909294e-01,8.250899293062600171e-01
-6.209441329383818220e-17,2.956475440700971902e-01,5.833979390687761279e-01,5.832533187841533184e-01,6.410936058722799258e-01,6.414727953866309340e-01,6.415764972301332136e-01,8.983786218992172445e-01,8.993699674279541645e-01,8.994064813001643177e-01
-6.209441329383818220e-17,-4.245321266339000896e-06,-8.912793756225744694e-06,-2.289112175731330238e-05,-1.863697273490212060e-05,-1.437918433422052634e-05,-1.436667916698124113e-05,-1.010249546178376869e-05,-2.367245846294463679e-05,-2.825643712312824702e-05
-6.209441329383818220e-17,1.955320862823298478e-01,5.993862829356138011e-01,8.247219142882716847e-01,9.674161643621503881e-01,9.678806211408277349e-01,9.525590250454868402e-01,9.361186304945493530e-01,9.361206880460546387e-01,9.063748126757927848e-01
-6.209441329383818220e-17,-1.823042401304638749e-05,-1.239161568306731911e-05,-1.277977706487464097e-05,-1.277951859887325721e-05,-1.282372119554408277e-05,-1.284761145775393215e-05,-1.284672456701331539e-05,-1.283578793430691016e-05,1.953780424530579818e-01
-6.209441329383818220e-17,-1.823042401304638749e-05,9.002074570756786118e-03,9.005157047860586766e-03,9.005157375246569673e-03,9.001359073735082719e-03,9.001361650712528389e-03,9.001225318684420718e-03,9.001226258834559013e-03,9.001228793884671550e-03
-6.209441329383818220e-17,-4.666214515987114970e-06,-4.112278500914285708e-07,-1.398525301691794780e-05,-9.729316886770007813e-06,-2.833465578556423911e-05,-3.258762478074153841e-05,4.096625658604479692e-01,4.097271904581739066e-01,4.097271969457466079e-01
-6.209441329383818220e-17,4.103716382010666464e-01,5.985086875865154310e-01,8.239738188794939466e-01,8.083187412969000674e-01,9.477814273313909244e-01,8.738076513919311727e-01,8.783760237058334530e-01,8.790077457527520899e-01,8.790213744566089948e-01
-6.209441329383818220e-17,4.103716382010666464e-01,5.984442420012153763e-01,5.985703855277316743e-01,5.985703802150684760e-01,5.985411852964379609e-01,5.985537138082256403e-01,8.241546518064911675e-01,8.238566546025557491e-01,8.243567335743585689e-01
-6.209441329383818220e-17,4.103716382010666464e-01,5.637825158735716435e-01,5.640537271888355075e-01,5.640538011591875733e-01,7.816430679164382278e-01,8.105169870149804279e-01,8.106092946149282552e-01,8.112731826402825863e-01,8.112449412765428969e-01
